code,field1,field2,field3,field4,field5,field6,field7
5473,24.1,43.6,3.075,5860,-67,9,3
5474,24.1,43.7,3.075,5861,-64,10,3
5475,24.1,43.7,3.075,5862,-64,10,3
5476,24.1,43.7,3.075,5863,-64,10,2
5477,24.1,43.7,3.075,5864,-68,9,3
5478,24.1,43.6,3.075,5865,-64,9,3
5479,24.1,43.6,3.075,5866,-64,9,3
5480,24.1,43.7,3.075,5867,-81,9,2
5481,24.1,43.7,3.075,5868,-65,10,3
5482,24.1,43.7,3.075,5869,-66,9,3
5483,24.1,43.7,3.071,5870,-67,9,3
5484,24.1,43.8,3.071,5871,-65,10,3
5485,24.1,43.8,3.071,5872,-69,10,2
5486,24.1,43.8,3.075,5873,-68,9,3
5487,24.1,43.8,3.075,5874,-64,10,2
5488,24.1,43.8,3.075,5875,-64,9,2
5489,24.1,43.8,3.075,5876,-64,9,3
5490,24.1,43.8,3.075,5877,-68,9,3
5491,24.1,43.8,3.075,5878,-68,9,3
5492,24.1,43.8,3.075,5879,-66,9,3
5493,24.1,43.8,3.075,5880,-78,9,3
5494,24.1,43.9,3.075,5881,-67,9,3
5495,24.1,43.8,3.075,5882,-66,9,2
5496,24.1,43.8,3.075,5883,-64,10,2
5497,24.1,43.8,3.075,5884,-67,9,3
5498,24.1,43.8,3.075,5885,-67,9,3
5499,24.1,43.8,3.075,5886,-65,9,3
5500,24.1,43.8,3.075,5887,-70,9,3
5501,24.1,43.8,3.075,5888,-64,10,2
5502,24.1,43.8,3.075,5889,-70,9,2
5503,24.1,43.8,3.071,5890,-63,9,2
5504,24.1,43.8,3.071,5891,-74,8,2
5505,24.1,43.7,3.075,5892,-73,9,2
5506,24.1,43.8,3.075,5893,-64,9,2
5507,24.1,43.8,3.075,5894,-63,9,3
5508,24.1,42.5,3.075,5895,-73,9,3
5509,24.0,41.7,3.075,5896,-72,9,3
5510,23.9,42.2,3.075,5897,-77,8,2
5511,23.8,42.4,3.075,5898,-72,9,2
5512,23.8,42.7,3.075,5899,-68,10,3
5513,23.7,41.9,3.075,5900,-79,9,2
5514,23.7,42.6,3.075,5901,-68,10,3
5515,23.6,42.3,3.075,5902,-76,9,3
5516,23.6,42.4,3.075,5903,-66,10,3
5517,23.6,42.3,3.075,5904,-74,9,1
5518,23.6,42.2,3.075,5905,-80,9,2
5519,23.5,42.2,3.075,5906,-68,10,2
5520,23.5,42.2,3.075,5907,-77,9,1
5521,23.4,42.3,3.075,5909,-76,9,3
5522,23.4,42.1,3.075,5910,-67,10,2
5523,23.3,42.0,3.075,5911,-68,10,1
5524,23.3,41.9,3.075,5912,-81,8,2
5525,23.2,41.8,3.075,5913,-83,8,2
5526,23.2,41.8,3.075,5914,-76,9,2
5527,23.2,41.8,3.075,5915,-67,9,2
5528,23.1,42.1,3.075,5916,-78,8,3
5529,23.2,42.1,3.075,5917,-67,10,2
5530,23.2,42.4,3.075,5918,-80,8,2
5531,23.3,42.7,3.075,5919,-76,9,1
5532,23.2,42.8,3.075,5920,-79,8,2
5533,23.3,42.6,3.075,5921,-75,8,2
5534,23.3,42.4,3.075,5922,-73,9,2
5535,23.3,42.4,3.075,5923,-79,10,3
5536,23.3,42.4,3.075,5924,-74,9,3
5537,23.3,42.5,3.075,5925,-66,10,2
5538,23.3,42.4,3.075,5926,-75,9,3
5539,23.4,42.3,3.075,5927,-75,9,2
5540,23.3,42.4,3.075,5928,-66,9,3
5541,23.3,42.1,3.075,5929,-67,9,3
5542,23.3,42.2,3.075,5930,-74,9,2
5543,23.3,41.8,3.075,5931,-80,9,2
5544,23.3,42.1,3.075,5932,-80,9,2
5545,23.2,42.0,3.075,5933,-66,9,2
5546,23.3,42.4,3.075,5934,-76,9,2
5547,23.3,42.5,3.075,5935,-67,9,3
5548,23.3,42.6,3.075,5936,-66,9,2
5549,23.3,42.6,3.075,5937,-67,9,3
5550,23.3,42.8,3.075,5938,-81,9,3
5551,23.4,42.5,3.075,5939,-66,9,3
5552,23.4,42.5,3.075,5940,-67,9,3
5553,23.4,42.1,3.075,5941,-66,9,3
5554,23.4,42.2,3.075,5942,-67,9,3
5555,23.4,42.4,3.075,5943,-67,9,3
5556,23.4,42.3,3.075,5944,-66,9,3
5557,23.4,42.2,3.075,5945,-70,10,3
5558,23.5,42.1,3.075,5946,-67,9,3
5559,23.5,42.1,3.075,5947,-68,9,1
5560,23.5,42.0,3.075,5948,-66,10,3
5561,23.5,41.9,3.075,5949,-67,9,3
5562,23.5,41.9,3.075,5950,-77,9,3
5563,23.5,42.0,3.075,5951,-79,9,3
5564,23.5,41.8,3.075,5952,-66,9,3
5565,23.5,41.7,3.075,5953,-67,9,3
5566,23.5,41.6,3.075,5954,-67,9,3
5567,23.5,41.7,3.075,5955,-68,10,2
5568,23.5,41.7,3.075,5956,-67,9,2
5569,23.5,41.8,3.075,5957,-68,9,3
5570,23.4,41.8,3.075,5958,-68,10,3
5571,23.4,41.8,3.075,5959,-66,10,3
5572,23.3,41.9,3.075,5960,-65,9,3
5573,23.4,42.0,3.075,5961,-65,9,3
5574,23.3,42.1,3.075,5962,-65,10,3
5575,23.3,42.2,3.075,5963,-65,9,3
5576,23.3,42.1,3.075,5964,-66,9,3
5577,23.4,42.3,3.075,5965,-71,9,2
5578,23.3,42.1,3.075,5966,-69,7,3
5579,23.3,42.1,3.075,5967,-68,10,3
5580,23.3,42.2,3.075,5968,-79,10,3
5581,23.3,42.2,3.075,5969,-64,9,3
5582,23.3,42.2,3.075,5970,-69,10,2
5583,23.3,42.2,3.075,5971,-68,10,3
5584,23.3,42.2,3.075,5972,-67,10,2
5585,23.3,42.2,3.075,5973,-65,9,2
5586,23.2,42.1,3.075,5974,-66,9,2
5587,23.3,42.1,3.075,5975,-69,9,2
5588,23.3,42.1,3.075,5976,-64,10,2
5589,23.2,42.0,3.075,5977,-69,10,3
5590,23.2,42.0,3.075,5978,-64,9,2
5591,23.2,42.0,3.075,5979,-65,9,2
5592,23.2,42.0,3.075,5980,-65,9,3
5593,23.2,41.9,3.075,5981,-64,10,1
5594,23.2,41.8,3.075,5982,-70,10,2
5595,23.2,41.8,3.075,5983,-64,9,2
5596,23.1,41.8,3.075,5984,-65,9,3
5597,23.1,41.7,3.075,5985,-81,9,2
5598,23.1,41.7,3.075,5986,-84,9,1
5599,23.1,41.7,3.075,5987,-76,9,3
5600,23.1,41.7,3.075,5988,-83,8,2
5601,23.1,41.8,3.075,5989,-65,9,3
5602,23.1,41.7,3.075,5990,-73,9,1
5603,23.1,41.7,3.075,5991,-65,9,3
5604,23.1,41.7,3.075,5992,-64,10,3
5605,23.1,41.6,3.075,5993,-69,9,3
5606,23.1,41.6,3.075,5994,-70,9,2
5607,23.1,41.6,3.075,5995,-74,9,1
5608,23.1,41.6,3.075,5996,-66,9,3
5609,23.1,41.6,3.075,5997,-74,9,3
5610,23.1,41.5,3.075,5998,-75,8,1
5611,23.0,41.5,3.071,5999,-64,9,3
5612,23.1,41.4,3.075,6000,-64,9,2
5613,23.0,41.4,3.075,6001,-79,9,2
5614,23.1,41.3,3.075,6002,-78,9,1
5615,23.0,41.3,3.075,6003,-65,9,3
5616,23.0,41.3,3.075,6004,-64,9,2
5617,23.0,41.3,3.075,6005,-77,9,1
5618,23.0,41.3,3.075,6006,-73,9,2
5619,23.0,41.4,3.075,6007,-75,9,1
5620,23.0,41.4,3.075,6008,-65,9,3
5621,23.1,41.4,3.075,6009,-77,9,3
5622,23.0,41.5,3.075,6010,-74,9,2
5623,23.0,41.7,3.075,6011,-65,9,2
5624,23.1,41.7,3.075,6012,-65,9,2
5625,23.0,41.8,3.075,6013,-83,9,3
5626,23.0,41.8,3.075,6014,-69,9,2
5627,23.0,41.7,3.075,6015,-68,10,3
5628,23.0,41.7,3.075,6016,-65,9,3
5629,23.0,41.7,3.075,6017,-66,10,3
5630,23.1,41.8,3.075,6018,-75,9,3
5631,23.1,41.8,3.075,6019,-71,9,3
5632,23.1,41.6,3.075,6020,-66,9,3
5633,23.1,41.6,3.075,6021,-69,9,3
5634,23.0,41.6,3.075,6022,-69,10,3
5635,23.0,41.5,3.075,6023,-79,9,3
5636,23.0,41.5,3.075,6024,-67,9,3
5637,23.0,41.5,3.075,6025,-78,9,2
5638,23.0,41.5,3.071,6026,-69,9,3
5639,23.0,41.5,3.075,6027,-69,9,3
5640,23.0,41.5,3.075,6028,-64,9,3
5641,23.0,41.5,3.075,6029,-69,10,3
5642,23.0,41.4,3.075,6030,-66,9,3
5643,23.0,41.5,3.075,6031,-65,9,3
5644,23.0,41.4,3.075,6032,-65,9,3
5645,23.0,41.4,3.075,6033,-65,9,3
5646,23.0,41.4,3.075,6034,-65,10,3
5647,23.0,41.4,3.075,6035,-69,9,3
5648,23.0,41.4,3.075,6036,-68,10,3
5649,23.0,41.3,3.075,6037,-64,10,3
5650,23.0,41.3,3.075,6038,-65,9,3
5651,23.0,41.3,3.075,6039,-65,9,3
5652,23.0,41.3,3.075,6040,-69,9,3
5653,23.0,41.3,3.075,6041,-65,9,3
5654,23.0,41.3,3.075,6042,-66,9,2
5655,23.0,41.2,3.075,6043,-65,9,3
5656,23.0,41.2,3.075,6044,-65,9,3
5657,23.0,41.2,3.075,6045,-65,10,3
5658,23.0,41.2,3.075,6046,-66,9,3
5659,23.0,41.2,3.075,6047,-65,9,3
5660,23.0,41.2,3.075,6048,-74,9,2
5661,23.0,41.2,3.075,6049,-65,9,2
5662,22.9,41.2,3.075,6050,-66,10,3
5663,23.0,41.1,3.075,6051,-65,10,3
5664,23.0,41.1,3.075,6052,-71,9,3
5665,22.9,41.1,3.075,6053,-74,9,2
5666,23.0,41.3,3.075,6054,-66,9,2
5667,23.0,41.2,3.075,6055,-79,9,3
5668,23.0,41.1,3.075,6056,-66,9,3
5669,23.0,41.1,3.075,6057,-65,10,3
5670,23.0,41.1,3.075,6058,-76,9,2
5671,23.0,41.1,3.075,6059,-76,9,2
5672,22.9,41.1,3.075,6060,-75,9,3
5673,23.0,41.1,3.075,6061,-74,9,2
5674,22.9,41.0,3.075,6062,-66,9,3
5675,22.9,40.9,3.075,6063,-65,10,3
5676,22.9,41.0,3.075,6064,-66,9,3
5677,22.9,40.9,3.075,6065,-66,9,3
5678,22.9,40.9,3.075,6066,-65,9,2
5679,22.9,40.8,3.075,6067,-82,9,3
5680,22.9,40.8,3.075,6068,-65,9,2
5681,22.9,40.8,3.075,6069,-66,9,2
5682,22.9,40.8,3.075,6070,-66,9,3
5683,22.9,40.7,3.075,6071,-74,9,1
5684,22.9,40.7,3.075,6072,-69,9,3
5685,22.9,40.7,3.075,6073,-82,7,2
5686,22.9,40.7,3.075,6074,-65,9,2
5687,22.9,40.7,3.075,6075,-80,8,2
5688,22.8,40.7,3.075,6076,-77,9,2
5689,22.9,40.7,3.075,6077,-79,8,2
5690,22.9,40.7,3.075,6078,-73,9,2
5691,22.9,40.6,3.075,6079,-80,9,2
5692,22.8,40.6,3.075,6080,-64,10,3
5693,22.9,40.6,3.075,6081,-77,8,2
5694,22.8,40.6,3.075,6082,-79,9,3
5695,22.8,40.6,3.075,6083,-74,9,1
5696,22.8,40.6,3.075,6084,-74,8,2
5697,22.8,40.6,3.075,6085,-75,9,3
5698,22.8,40.5,3.075,6086,-81,9,3
5699,22.8,40.5,3.075,6087,-81,9,1
5700,22.8,40.5,3.075,6088,-65,10,3
5701,22.8,40.5,3.075,6089,-77,9,1
5702,22.8,40.5,3.075,6090,-74,9,3
5703,22.8,40.5,3.075,6091,-69,9,3
5704,22.8,40.5,3.075,6092,-65,9,1
5705,22.8,40.4,3.075,6093,-69,10,3
5706,22.8,40.4,3.075,6094,-66,9,3
5707,22.8,40.4,3.075,6095,-68,10,3
5708,22.8,40.4,3.075,6096,-65,9,3
5709,22.8,40.4,3.075,6097,-78,8,3
5710,22.8,40.4,3.075,6098,-66,12,3
5711,22.8,40.3,3.075,6099,-65,9,3
5712,22.8,40.4,3.075,6100,-65,9,3
5713,22.8,40.4,3.075,6101,-65,10,2
5714,22.8,40.4,3.075,6102,-66,9,3
5715,22.8,40.3,3.075,6103,-65,9,1
5716,22.8,40.2,3.075,6104,-66,9,3
5717,22.8,40.2,3.075,6105,-67,9,3
5718,22.8,40.2,3.075,6106,-66,9,3
5719,22.7,40.2,3.075,6107,-70,9,3
5720,22.7,40.2,3.075,6108,-74,9,3
5721,22.7,40.1,3.075,6109,-65,9,3
5722,22.7,40.1,3.075,6110,-65,9,3
5723,22.7,40.1,3.075,6111,-65,9,3
5724,22.7,40.1,3.075,6112,-73,11,3
5725,22.7,40.1,3.075,6113,-70,9,3
5726,22.7,40.1,3.075,6114,-71,10,2
5727,22.7,40.1,3.075,6115,-70,10,3
5728,22.7,40.1,3.075,6116,-66,9,3
5729,22.7,40.1,3.075,6117,-66,10,3
5730,22.7,40.1,3.075,6118,-67,9,3
5731,22.7,40.1,3.075,6120,-66,9,3
5732,22.7,40.1,3.075,6121,-64,9,3
5733,22.7,40.1,3.075,6122,-75,9,2
5734,22.7,40.1,3.075,6123,-73,9,3
5735,22.7,40.1,3.075,6124,-79,9,3
5736,22.7,40.2,3.075,6125,-66,9,3
5737,22.7,40.1,3.075,6126,-77,9,2
5738,22.7,40.0,3.075,6127,-64,9,2
5739,22.7,40.0,3.075,6128,-66,9,3
5740,22.7,40.0,3.075,6129,-70,9,2
5741,22.7,40.0,3.075,6130,-66,9,3
5742,22.7,40.0,3.075,6131,-77,11,2
5743,22.7,39.9,3.075,6132,-83,8,2
5744,22.6,39.9,3.075,6133,-64,9,3
5745,22.7,40.0,3.071,6134,-73,9,2
5746,22.7,40.2,3.075,6135,-62,10,3
5747,22.9,40.5,3.075,6136,-63,9,3
5748,22.9,40.6,3.075,6137,-62,9,2
5749,23.0,40.8,3.075,6138,-64,9,3
5750,23.0,40.8,3.075,6139,-63,10,3
5751,23.0,40.9,3.075,6140,-62,10,2
5752,23.1,40.8,3.075,6141,-66,9,3
5753,23.1,40.8,3.075,6142,-63,10,1
5754,23.1,40.9,3.075,6143,-67,9,2
5755,23.1,40.8,3.075,6144,-76,9,1
5756,23.1,40.9,3.075,6145,-82,9,2
5757,23.2,40.9,3.075,6146,-69,10,2
5758,23.2,41.0,3.075,6147,-62,10,2
5759,23.2,41.0,3.075,6148,-78,9,3
5760,23.2,40.9,3.075,6149,-78,9,1
5761,23.2,41.0,3.075,6150,-75,9,2
5762,23.3,41.0,3.075,6151,-67,10,3
5763,23.3,41.2,3.075,6152,-61,9,2
5764,23.3,41.2,3.075,6153,-79,9,3
5765,23.3,41.1,3.075,6154,-74,10,1
5766,23.3,41.1,3.075,6155,-72,8,2
5767,23.3,41.1,3.075,6156,-69,9,3
5768,23.3,41.1,3.075,6157,-76,9,3
5769,23.3,41.1,3.075,6158,-68,10,3
5770,23.4,41.2,3.075,6159,-75,9,1
5771,23.4,41.1,3.075,6160,-61,9,3
5772,23.4,41.1,3.075,6161,-62,9,2
5773,23.4,41.1,3.075,6162,-61,9,1
5774,23.4,41.2,3.075,6163,-67,9,3
5775,23.4,41.2,3.075,6164,-73,9,1
5776,23.4,41.2,3.075,6165,-76,9,2
5777,23.4,41.2,3.075,6166,-81,9,1
5778,23.4,41.3,3.075,6167,-61,10,3
5779,23.4,41.2,3.075,6169,-69,9,3
5780,23.4,41.2,3.075,6170,-62,9,2
5781,23.5,41.2,3.075,6171,-62,11,3
5782,23.5,41.2,3.075,6172,-68,10,3
5783,23.5,41.2,3.075,6173,-73,9,3
5784,23.5,41.2,3.075,6174,-68,11,3
5785,23.5,41.2,3.075,6175,-61,9,2
5786,23.5,41.2,3.075,6176,-76,9,2
5787,23.5,41.2,3.075,6178,-61,9,3
5788,23.5,41.2,3.075,6179,-74,9,3
5789,23.5,41.2,3.075,6180,-77,9,3
5790,23.5,41.2,3.075,6181,-69,9,2
5791,23.5,41.2,3.075,6182,-69,10,3
5792,23.5,41.2,3.075,6183,-62,9,3
5793,23.5,41.2,3.075,6184,-62,10,3
5794,23.5,41.2,3.075,6185,-65,9,3
5795,23.5,41.4,3.075,6186,-68,9,2
5796,23.5,41.3,3.075,6187,-65,9,3
5797,23.6,41.4,3.075,6188,-68,9,3
5798,23.5,41.4,3.075,6189,-64,9,3
5799,23.5,41.3,3.075,6190,-75,9,3
5800,23.5,41.3,3.075,6191,-77,9,3
5801,23.6,41.5,3.075,6192,-67,9,3
5802,23.6,41.3,3.075,6193,-63,9,3
5803,23.6,41.4,3.075,6194,-61,10,3
5804,23.6,41.4,3.075,6195,-61,10,3
5805,23.5,41.4,3.075,6196,-62,10,3
5806,23.6,41.4,3.075,6197,-66,9,3
5807,23.6,41.4,3.075,6198,-62,9,2
5808,23.6,41.4,3.075,6199,-62,9,3
5809,23.6,41.3,3.075,6200,-62,9,3
5810,23.6,41.5,3.075,6201,-79,9,3
5811,23.6,41.5,3.075,6202,-74,9,2
5812,23.6,41.5,3.075,6203,-67,10,3
5813,23.6,41.5,3.075,6204,-63,9,3
5814,23.6,41.5,3.075,6205,-77,9,2
5815,23.6,41.5,3.075,6206,-83,8,3
5816,23.6,41.5,3.075,6207,-74,9,3
5817,23.6,41.5,3.075,6208,-64,9,3
5818,23.6,41.5,3.075,6209,-66,9,3
5819,23.6,41.4,3.075,6210,-77,9,3
5820,23.6,41.5,3.075,6211,-63,9,3
5821,23.6,41.5,3.075,6212,-65,11,3
5822,23.6,41.5,3.075,6213,-62,9,2
5823,23.6,41.5,3.075,6214,-67,10,3
5824,23.6,41.5,3.075,6215,-63,9,1
5825,23.6,41.5,3.075,6216,-63,10,3
5826,23.6,41.5,3.075,6217,-74,9,3
5827,23.6,41.5,3.075,6218,-63,9,2
5828,23.6,41.4,3.075,6219,-68,9,2
5829,23.6,41.5,3.075,6220,-66,9,3
5830,23.6,41.6,3.075,6221,-67,10,3
5831,23.6,41.5,3.075,6222,-66,10,3
5832,23.6,41.5,3.075,6223,-67,10,3
5833,23.6,41.6,3.075,6224,-76,9,3
5834,23.7,41.6,3.075,6225,-73,9,2
5835,23.6,41.6,3.075,6226,-77,9,1
5836,23.6,41.6,3.075,6227,-62,9,3
5837,23.6,41.6,3.075,6228,-62,10,2
5838,23.6,41.5,3.075,6229,-75,9,3
5839,23.6,41.6,3.075,6230,-63,9,2
5840,23.7,41.6,3.075,6231,-75,10,2
5841,23.7,41.6,3.075,6232,-79,9,1
5842,23.7,41.5,3.075,6233,-62,9,3
5843,23.7,41.5,3.075,6234,-81,9,3
5844,23.7,41.5,3.075,6235,-63,9,2
5845,23.7,41.4,3.075,6236,-67,9,3
5846,23.7,41.4,3.075,6237,-81,9,1
5847,23.7,41.4,3.075,6238,-63,9,1
5848,23.7,41.5,3.075,6239,-67,9,3
5849,23.7,41.6,3.075,6240,-63,9,2
5850,23.7,41.5,3.075,6241,-74,9,2
5851,23.7,41.5,3.075,6242,-78,9,1
5852,23.7,41.6,3.075,6244,-67,9,3
5853,23.7,41.6,3.075,6245,-80,9,1
5854,23.7,41.7,3.075,6247,-65,10,3
5855,23.7,41.7,3.075,6248,-66,10,3
5856,23.7,41.7,3.075,6249,-81,8,3
5857,23.7,41.7,3.075,6250,-67,9,3
5858,23.7,41.7,3.075,6251,-67,9,3
5859,23.7,41.7,3.075,6252,-63,9,2
5860,23.7,41.7,3.075,6253,-67,9,3
5861,23.7,41.9,3.075,6254,-73,9,1
5862,23.7,41.7,3.075,6255,-75,9,3
5863,23.7,41.8,3.075,6256,-73,9,3
5864,23.7,41.8,3.075,6257,-61,9,3
5865,23.7,41.8,3.075,6258,-80,9,3
5866,23.7,41.8,3.075,6259,-76,9,3
5867,23.7,41.8,3.075,6260,-78,9,3
5868,23.7,41.8,3.075,6261,-77,8,3
5869,23.7,41.8,3.075,6262,-72,9,2
5870,23.7,41.8,3.075,6263,-81,8,3
5871,23.7,41.8,3.075,6264,-61,9,3
5872,23.7,41.9,3.075,6265,-67,9,3
5873,23.7,41.9,3.075,6266,-62,9,3
5874,23.7,41.9,3.075,6267,-62,9,3
5875,23.7,41.9,3.075,6268,-67,10,3
5876,23.8,41.9,3.075,6269,-68,9,3
5877,23.7,41.9,3.075,6270,-62,9,3
5878,23.8,41.9,3.075,6271,-63,9,3
5879,23.8,42.0,3.075,6272,-61,9,3
5880,23.8,42.0,3.075,6273,-67,10,3
5881,23.8,42.0,3.075,6274,-62,9,3
5882,23.8,42.0,3.075,6275,-62,10,2
5883,23.8,42.1,3.075,6276,-77,9,3
5884,23.8,42.1,3.075,6277,-62,9,3
5885,23.8,42.1,3.075,6278,-61,10,3
5886,23.8,42.1,3.075,6279,-68,9,3
5887,23.8,42.1,3.075,6280,-69,9,2
5888,23.8,42.1,3.075,6281,-69,10,3
5889,23.8,42.2,3.075,6282,-61,9,3
5890,23.8,42.2,3.075,6283,-67,10,3
5891,23.8,42.2,3.075,6284,-81,7,3
5892,23.8,42.2,3.075,6285,-81,9,3
5893,23.8,42.2,3.075,6286,-67,9,3
5894,23.8,42.2,3.075,6287,-74,9,3
5895,23.8,42.3,3.075,6288,-67,9,1
5896,23.8,42.3,3.075,6289,-67,9,3
5897,23.8,42.3,3.075,6290,-68,9,2
5898,23.8,42.3,3.075,6291,-66,10,3
5899,23.8,42.3,3.075,6292,-68,9,2
5900,23.8,42.3,3.071,6293,-78,9,2
5901,23.8,42.3,3.075,6294,-60,9,3
5902,23.8,42.4,3.075,6295,-67,10,3
5903,23.8,42.5,3.071,6296,-62,9,2
5904,23.8,42.5,3.075,6297,-67,9,2
5905,23.8,42.5,3.071,6298,-63,10,2
5906,23.9,42.5,3.075,6299,-67,10,2
5907,23.8,42.5,3.075,6300,-75,9,1
5908,23.8,42.7,3.075,6301,-79,8,2
5909,23.9,42.7,3.071,6302,-67,9,3
5910,23.9,42.7,3.075,6303,-62,10,1
5911,23.9,42.6,3.075,6304,-84,8,2
5912,23.9,42.7,3.075,6305,-80,9,1
5913,23.9,42.6,3.075,6306,-61,10,2
5914,23.8,42.6,3.075,6307,-61,10,3
5915,23.9,42.6,3.075,6308,-62,9,2
5916,23.9,42.6,3.075,6309,-66,9,2
5917,23.9,42.6,3.075,6310,-62,9,2
5918,23.9,42.6,3.075,6311,-78,9,3
5919,23.9,42.6,3.075,6312,-81,9,2
5920,23.9,42.6,3.075,6313,-76,9,2
5921,23.9,42.7,3.075,6314,-66,9,2
5922,23.9,42.7,3.071,6315,-66,10,3
5923,23.9,42.7,3.075,6316,-73,10,1
5924,23.9,42.7,3.075,6317,-62,9,2
5925,23.8,42.7,3.075,6318,-72,9,3
5926,23.8,42.7,3.075,6319,-80,8,3
5927,23.8,42.7,3.075,6320,-74,9,1
5928,23.8,42.7,3.075,6321,-66,9,3
5929,23.9,42.7,3.075,6322,-69,10,3
5930,23.9,42.8,3.075,6323,-62,9,1
5931,23.9,42.9,3.075,6324,-79,9,3
5932,23.9,42.9,3.075,6325,-73,9,2
5933,23.9,42.9,3.075,6326,-63,9,3
5934,23.8,42.9,3.075,6327,-67,10,3
5935,23.8,42.9,3.075,6328,-78,9,3
5936,23.8,42.9,3.071,6329,-76,9,3
5937,23.8,42.8,3.075,6330,-74,9,2
5938,23.8,42.8,3.071,6331,-74,9,2
5939,23.8,42.8,3.075,6332,-63,9,2
5940,23.8,42.7,3.075,6334,-64,9,3
5941,23.8,42.8,3.075,6335,-67,10,3
5942,23.8,42.7,3.075,6336,-67,9,3
5943,23.8,42.7,3.075,6337,-63,9,3
5944,23.8,42.7,3.075,6338,-75,9,3
5945,23.8,42.7,3.075,6339,-67,9,3
5946,23.8,42.7,3.075,6340,-66,9,3
5947,23.8,42.7,3.075,6341,-76,9,2
5948,23.8,42.8,3.075,6342,-66,10,3
5949,23.8,42.7,3.075,6343,-75,9,3
5950,23.8,42.7,3.075,6344,-66,9,2
5951,23.8,42.7,3.075,6345,-79,8,2
5952,23.8,42.7,3.075,6346,-67,9,3
5953,23.7,42.7,3.075,6347,-78,9,2
5954,23.8,42.8,3.075,6348,-84,9,1
5955,23.8,42.7,3.075,6349,-78,9,3
5956,23.8,42.7,3.075,6350,-63,9,3
5957,23.7,42.6,3.075,6351,-67,9,3
5958,23.7,42.7,3.075,6352,-62,10,3
5959,23.7,42.6,3.075,6353,-62,9,3
5960,23.7,41.4,3.075,6354,-64,9,3
5961,23.5,38.8,3.075,6355,-77,9,3
5962,23.5,38.6,3.075,6356,-67,9,3
5963,23.4,37.4,3.075,6357,-64,9,3
5964,23.3,37.4,3.075,6358,-65,9,3
5965,23.3,37.5,3.075,6359,-73,9,3
5966,23.2,36.4,3.075,6360,-64,9,3
5967,23.2,37.5,3.075,6361,-77,9,2
5968,23.2,37.5,3.075,6362,-67,9,3
5969,23.2,38.0,3.075,6363,-67,9,3
5970,23.1,37.5,3.075,6364,-76,8,3
5971,23.0,35.9,3.075,6365,-78,9,2
5972,23.0,36.4,3.075,6366,-68,10,3
5973,23.0,35.9,3.075,6367,-69,10,3
5974,23.0,36.1,3.075,6368,-68,9,2
5975,22.9,36.1,3.075,6369,-64,9,2
5976,22.9,36.1,3.075,6370,-69,9,2
5977,22.9,35.6,3.075,6371,-74,9,2
5978,22.8,35.2,3.075,6372,-64,10,3
5979,22.8,34.7,3.075,6373,-74,9,2
5980,22.8,35.3,3.075,6374,-78,9,2
5981,22.7,35.1,3.075,6375,-68,10,2
5982,22.6,34.2,3.071,6376,-76,9,2
5983,22.6,34.5,3.075,6377,-69,9,2
5984,22.6,34.9,3.075,6378,-72,9,2
5985,22.6,34.6,3.075,6379,-72,11,2
5986,22.6,35.2,3.075,6380,-77,9,3
5987,22.6,35.8,3.075,6381,-75,8,3
5988,22.6,35.9,3.075,6382,-64,9,3
5989,22.6,35.9,3.075,6383,-64,10,3
5990,22.7,36.0,3.075,6384,-73,9,3
5991,22.7,36.0,3.075,6385,-79,8,3
5992,22.7,35.7,3.075,6386,-73,9,3
5993,22.7,35.5,3.075,6387,-78,8,3
5994,22.7,35.0,3.075,6388,-73,9,3
5995,22.7,35.1,3.075,6390,-63,9,3
5996,22.7,35.1,3.075,6391,-68,10,3
5997,22.7,35.5,3.075,6392,-77,8,3
5998,22.7,35.1,3.075,6393,-64,9,3
5999,22.7,35.2,3.075,6394,-76,9,2
6000,22.7,35.2,3.075,6395,-78,9,3
6001,22.7,35.9,3.075,6396,-62,9,2
6002,22.7,35.9,3.075,6397,-72,8,2
6003,22.8,36.2,3.075,6398,-75,9,1
6004,22.8,36.0,3.075,6399,-73,9,3
6005,22.8,35.9,3.075,6400,-76,9,1
6006,22.8,35.6,3.075,6401,-76,9,3
6007,22.8,36.0,3.075,6402,-65,9,3
6008,22.8,36.3,3.075,6403,-76,9,2
6009,22.8,36.4,3.075,6404,-73,9,3
6010,22.8,36.6,3.075,6405,-85,9,1
6011,22.9,37.5,3.075,6406,-66,9,2
6012,22.9,36.9,3.075,6407,-65,9,3
6013,22.9,37.5,3.075,6408,-67,9,3
6014,22.9,37.0,3.075,6409,-67,9,3
6015,23.0,37.3,3.075,6410,-65,9,3
6016,22.9,37.6,3.075,6411,-75,8,2
6017,22.9,39.3,3.075,6412,-67,9,3
6018,23.0,37.5,3.075,6413,-71,11,2
6019,23.0,36.8,3.075,6414,-73,9,3
6020,23.0,38.6,3.075,6415,-65,9,3
6021,23.0,38.2,3.075,6416,-64,10,3
6022,23.0,38.3,3.075,6417,-73,9,3
6023,23.0,37.8,3.075,6418,-72,10,3
6024,23.0,38.2,3.075,6419,-70,9,3
6025,23.0,38.2,3.075,6420,-66,9,3
6026,23.0,38.2,3.075,6421,-77,9,2
6027,23.0,37.9,3.075,6422,-66,9,3
6028,23.0,37.9,3.075,6423,-76,9,2
6029,23.0,37.6,3.075,6424,-64,9,2
6030,23.0,37.8,3.075,6425,-80,9,2
6031,23.0,37.8,3.075,6426,-78,9,2
